date,EUR,USD,PLN,TRY
2021-12-14,2589.8447,2295.0419,559.3617,159.7762
2021-12-15,2597.5877,2296.6738,561.3736,156.8478
2021-12-16,2597.5877,2296.5743,561.3008,147.7379
2021-12-17,2586.9778,2296.5743,558.3084,135.3340
2021-12-18,2602.7875,2296.5743,561.7204,136.1611
2021-12-19,2602.7875,2297.2509,561.7204,136.1611
2021-12-20,2602.7875,2297.2509,561.7082,129.8576
2021-12-21,2602.7875,2297.3404,561.2480,176.9015
2021-12-22,2594.6473,2297.3404,560.1570,184.3850
2021-12-23,2594.6473,2297.6290,560.6412,205.0699
2021-12-24,2598.5379,2297.6290,562.5759,196.2612
2021-12-25,2600.2628,2297.6589,562.9493,196.3915
2021-12-26,2600.2628,2297.6589,562.9493,196.3915
2021-12-27,2600.2628,2297.6589,564.6608,202.9885
2021-12-28,2598.5023,2297.6589,564.1192,194.6138
2021-12-29,2603.7055,2297.7584,565.5680,183.9750
2021-12-30,2603.7055,2297.7584,566.5156,176.9014
2021-12-31,2606.2894,2297.7783,566.9667,171.0893
2022-01-01,2606.2894,2297.8081,566.9667,171.0893
2022-01-02,2602.6173,2297.6091,566.1679,170.8483
2022-01-03,2602.6173,2297.6091,567.0808,172.6137
2022-01-04,2602.6173,2297.5494,569.9120,171.9216
2022-01-05,2590.5902,2297.5494,567.2908,169.9349
2022-01-06,2598.3193,2297.6688,569.6320,167.0902
2022-01-07,2598.3193,2297.6390,571.1094,165.2812
2022-01-08,2599.9728,2297.7086,571.4728,165.3864
2022-01-09,2596.5367,2297.8181,570.7176,165.1678
2022-01-10,2596.5367,2297.8181,572.7570,165.1920
2022-01-11,2601.9687,2297.8181,572.6416,165.7727
2022-01-12,2604.3944,2297.8479,574.1737,167.0319
2022-01-13,2604.3944,2297.8579,574.1484,167.2228
2022-01-14,2634.4140,2297.8479,580.0885,169.6819
2022-01-15,2630.8995,2297.8877,579.3146,169.4556
2022-01-16,2630.8995,2297.9275,579.3146,169.4556
2022-01-17,2630.8995,2297.9275,581.3372,172.2278
2022-01-18,2621.5007,2297.9275,579.2092,169.7346
2022-01-19,2615.5260,2297.9474,578.2852,169.6114
2022-01-20,2607.4832,2297.9474,576.5197,171.4389
2022-01-21,2605.2985,2297.9474,574.8926,171.1423
2022-01-22,2605.4489,2297.9474,574.9258,171.1521
2022-01-23,2605.4489,2297.9773,574.9258,171.1521
2022-01-24,2605.4489,2297.9773,571.7214,171.8396
2022-01-25,2597.4510,2298.0171,567.7364,170.0760
2022-01-26,2590.3148,2298.0171,564.7817,169.4378
2022-01-27,2591.7621,2298.0071,568.4686,170.5713
2022-01-28,2591.7621,2298.0867,566.4435,171.1593
2022-01-29,2558.9440,2298.0867,559.2709,168.9920
2022-01-30,2558.9440,2298.1066,559.2709,168.9920
2022-01-31,2558.9440,2298.1066,557.6013,171.3846
2022-02-01,2564.7004,2298.1166,559.9294,170.2491
2022-02-02,2588.9326,2298.1166,569.6347,169.1991
2022-02-03,2601.0900,2298.1066,574.0020,169.9537
2022-02-04,2591.4717,2298.0867,569.8799,167.1141
2022-02-05,2626.7609,2298.1166,577.6402,169.3898
2022-02-06,2626.7609,2298.1265,577.6402,169.3898
2022-02-07,2626.7609,2298.1265,578.1742,169.2119
2022-02-08,2626.7609,2298.1265,579.7054,168.8605
2022-02-09,2633.3901,2298.1166,583.4475,169.3390
2022-02-10,2624.6801,2298.1265,584.2880,169.5114
2022-02-11,2628.4828,2298.1564,581.4713,170.6076
2022-02-12,2628.0573,2298.1365,581.3772,170.5800
2022-02-13,2620.7971,2298.1365,579.7711,170.1087
2022-02-14,2620.7971,2298.1365,577.2681,170.7248
2022-02-15,2605.7539,2298.1365,578.5935,168.4217
2022-02-16,2605.7539,2298.1763,579.5587,168.3195
2022-02-17,2612.9234,2298.1763,579.8121,168.6355
2022-02-18,2613.8314,2298.1862,578.2685,168.9853
2022-02-19,2613.8314,2298.1962,578.2685,168.9853
2022-02-20,2611.9011,2298.1962,577.8414,168.8605
2022-02-21,2611.9011,2298.1962,575.9302,168.8485
2022-02-22,2605.6256,2298.1962,573.3328,166.0068
2022-02-23,2608.0518,2298.2360,573.4377,166.2546
2022-02-24,2608.0518,2298.2459,560.2208,162.4701
2022-02-25,2566.9231,2298.2260,553.5860,165.8230
2022-02-26,2576.3683,2298.2758,555.6230,166.4331
2022-02-27,2576.3683,2298.2758,555.6230,166.4331
2022-02-28,2576.3683,2298.2758,550.0947,166.7207
2022-03-01,2576.3683,2298.3056,537.3367,165.6733
2022-03-02,2575.4824,2298.3156,536.3242,164.7992
2022-03-03,2551.6254,2298.3454,535.0329,162.6306
2022-03-04,2545.9016,2298.3454,524.6037,163.5332
2022-03-05,2512.1591,2298.3653,517.6508,161.3658
2022-03-06,2512.1591,2298.4051,517.6508,161.3658
2022-03-07,2512.1591,2298.4051,507.2507,160.4424
2022-03-08,2501.3458,2298.3952,509.4079,158.1299
2022-03-09,2506.8836,2298.4151,520.1435,155.3953
2022-03-10,2527.8102,2298.4250,524.0180,152.5166
2022-03-11,2527.8102,2298.4250,528.6094,155.5059
2022-03-12,2532.4180,2298.4450,529.5730,155.7893
2022-03-13,2532.4180,2298.4350,529.5730,155.7893
2022-03-14,2532.4180,2298.4350,536.3247,156.3221
2022-03-15,2532.4180,2298.4450,534.7731,157.3243
2022-03-16,2526.9236,2298.4450,540.3450,156.1922
2022-03-17,2526.9236,2298.4649,538.9161,154.9091
2022-03-18,2540.0468,2298.4748,538.8876,155.7795
2022-03-19,2536.3802,2298.4748,538.1097,155.5546
2022-03-20,2536.3802,2298.4848,538.1097,155.5546
2022-03-21,2536.3802,2298.4848,540.1150,154.8717
2022-03-22,2536.3802,2298.4848,541.3716,155.1948
2022-03-23,2535.0231,2298.4748,538.7705,155.4199
2022-03-24,2527.8649,2298.4848,533.0687,155.1627
2022-03-25,2526.4031,2298.4848,534.0442,154.7055
2022-03-26,2526.4031,2298.4947,534.0442,154.7055
2022-03-27,2531.6776,2298.4947,535.1592,155.0285
2022-03-28,2531.6776,2298.4947,536.5997,155.5562
2022-03-29,2531.6776,2298.4748,543.3484,155.0560
2022-03-30,2516.8322,2298.4848,539.1787,154.1270
2022-03-31,2538.9074,2298.5146,545.6378,155.9305
2022-04-01,2500.0,2325.58,540.54,157.23
2022-04-02,2500.0,2325.58,540.54,157.23
2022-04-03,2500.0,2325.58,540.54,157.23
2022-04-04,2500.0,2325.58,540.54,157.23
2022-04-05,2500.0,2325.58,540.54,157.23
2022-04-06,2500.0,2325.58,540.54,157.23
2022-04-07,2500.0,2325.58,540.54,157.23
2022-04-08,2500.0,2325.58,540.54,157.23
2022-04-09,2500.0,2325.58,540.54,157.23
2022-04-10,2500.0,2325.58,540.54,157.23
2022-04-11,2500.0,2325.58,540.54,157.23
2022-04-12,2500.0,2325.58,540.54,157.23
2022-04-13,2500.0,2325.58,540.54,157.23
2022-04-14,2500.0,2325.58,540.54,157.23
2022-04-15,2500.0,2325.58,540.54,157.23
2022-04-16,2500.0,2325.58,540.54,157.23
2022-04-17,2500.0,2325.58,540.54,157.23
2022-04-18,2500.0,2325.58,540.54,157.23
2022-04-19,2500.0,2325.58,540.54,157.23
2022-04-20,2500.0,2325.58,540.54,157.23
2022-04-21,2500.0,2325.58,540.54,157.23
2022-04-22,2500.0,2325.58,540.54,157.23
2022-04-23,2500.0,2325.58,540.54,157.23
2022-04-24,2500.0,2325.58,540.54,157.23
2022-04-25,2500.0,2325.58,540.54,157.23
2022-04-26,2500.0,2325.58,540.54,157.23
2022-04-27,2500.0,2325.58,540.54,157.23
2022-04-28,2500.0,2325.58,540.54,157.23
2022-04-29,2500.0,2325.58,540.54,157.23
2022-04-30,2500.0,2325.58,540.54,157.23
2022-05-01,2439.02,2325.58,529.1,148.59
2022-05-02,2439.02,2325.58,529.1,148.59
2022-05-03,2439.02,2325.58,529.1,148.59
2022-05-04,2439.02,2325.58,529.1,148.59
2022-05-05,2439.02,2325.58,529.1,148.59
2022-05-06,2439.02,2325.58,529.1,148.59
2022-05-07,2439.02,2325.58,529.1,148.59
2022-05-08,2439.02,2325.58,529.1,148.59
2022-05-09,2439.02,2325.58,529.1,148.59
2022-05-10,2439.02,2325.58,529.1,148.59
2022-05-11,2439.02,2325.58,529.1,148.59
2022-05-12,2439.02,2325.58,529.1,148.59
2022-05-13,2439.02,2325.58,529.1,148.59
2022-05-14,2439.02,2325.58,529.1,148.59
2022-05-15,2439.02,2325.58,529.1,148.59
2022-05-16,2439.02,2325.58,529.1,148.59
2022-05-17,2439.02,2325.58,529.1,148.59
2022-05-18,2439.02,2325.58,529.1,148.59
2022-05-19,2439.02,2325.58,529.1,148.59
2022-05-20,2439.02,2325.58,529.1,148.59
2022-05-21,2439.02,2325.58,529.1,148.59
2022-05-22,2439.02,2325.58,529.1,148.59
2022-05-23,2439.02,2325.58,529.1,148.59
2022-05-24,2439.02,2325.58,529.1,148.59
2022-05-25,2439.02,2325.58,529.1,148.59
2022-05-26,2439.02,2325.58,529.1,148.59
2022-05-27,2439.02,2325.58,529.1,148.59
2022-05-28,2439.02,2325.58,529.1,148.59
2022-05-29,2439.02,2325.58,529.1,148.59
2022-05-30,2439.02,2325.58,529.1,148.59
2022-05-31,2439.02,2325.58,529.1,148.59
2022-06-01,2439.02,2325.58,529.1,137.17
2022-06-02,2439.02,2325.58,529.1,137.17
2022-06-03,2439.02,2325.58,529.1,137.17
2022-06-04,2439.02,2325.58,529.1,137.17
2022-06-05,2439.02,2325.58,529.1,137.17
2022-06-06,2439.02,2325.58,529.1,137.17
2022-06-07,2439.02,2325.58,529.1,137.17
2022-06-08,2439.02,2325.58,529.1,137.17
2022-06-09,2439.02,2325.58,529.1,137.17
2022-06-10,2439.02,2325.58,529.1,137.17
2022-06-11,2439.02,2325.58,529.1,137.17
2022-06-12,2439.02,2325.58,529.1,137.17
2022-06-13,2439.02,2325.58,529.1,137.17
2022-06-14,2439.02,2325.58,529.1,137.17
2022-06-15,2439.02,2325.58,529.1,137.17
2022-06-16,2439.02,2325.58,529.1,137.17
2022-06-17,2439.02,2325.58,529.1,137.17
2022-06-18,2439.02,2325.58,529.1,137.17
2022-06-19,2439.02,2325.58,529.1,137.17
2022-06-20,2439.02,2325.58,529.1,137.17
2022-06-21,2439.02,2325.58,529.1,137.17
2022-06-22,2439.02,2325.58,529.1,137.17
2022-06-23,2439.02,2325.58,529.1,137.17
2022-06-24,2439.02,2325.58,529.1,137.17
2022-06-25,2439.02,2325.58,529.1,137.17
2022-06-26,2439.02,2325.58,529.1,137.17
2022-06-27,2439.02,2325.58,529.1,137.17
2022-06-28,2439.02,2325.58,529.1,137.17
2022-06-29,2439.02,2325.58,529.1,137.17
2022-06-30,2439.02,2325.58,529.1,137.17
2022-07-01,2380.95,2325.58,495.05,132.98
2022-07-02,2380.95,2325.58,495.05,132.98
2022-07-03,2380.95,2325.58,495.05,132.98
2022-07-04,2380.95,2325.58,495.05,132.98
2022-07-05,2380.95,2325.58,495.05,132.98
2022-07-06,2380.95,2325.58,495.05,132.98
2022-07-07,2380.95,2325.58,495.05,132.98
2022-07-08,2380.95,2325.58,495.05,132.98
2022-07-09,2380.95,2325.58,495.05,132.98
2022-07-10,2380.95,2325.58,495.05,132.98
2022-07-11,2380.95,2325.58,495.05,132.98
2022-07-12,2380.95,2325.58,495.05,132.98
2022-07-13,2380.95,2325.58,495.05,132.98
2022-07-14,2380.95,2325.58,495.05,132.98
2022-07-15,2380.95,2325.58,495.05,132.98
2022-07-16,2380.95,2325.58,495.05,132.98
2022-07-17,2380.95,2325.58,495.05,132.98
2022-07-18,2380.95,2325.58,495.05,132.98
2022-07-19,2380.95,2325.58,495.05,132.98
2022-07-20,2380.95,2325.58,495.05,132.98
2022-07-21,2380.95,2325.58,495.05,132.98
2022-07-22,2380.95,2325.58,495.05,132.98
2022-07-23,2380.95,2325.58,495.05,132.98
2022-07-24,2380.95,2325.58,495.05,132.98
2022-07-25,2380.95,2325.58,495.05,132.98
2022-07-26,2380.95,2325.58,495.05,132.98
2022-07-27,2380.95,2325.58,495.05,132.98
2022-07-28,2380.95,2325.58,495.05,132.98
2022-07-29,2380.95,2325.58,495.05,132.98
2022-07-30,2380.95,2325.58,495.05,132.98
2022-07-31,2380.95,2325.58,495.05,132.98
2022-08-01,2380.95,2325.58,500.0,129.03
2022-08-02,2380.95,2325.58,500.0,129.03
2022-08-03,2380.95,2325.58,500.0,129.03
2022-08-04,2380.95,2325.58,500.0,129.03
2022-08-05,2380.95,2325.58,500.0,129.03
2022-08-06,2380.95,2325.58,500.0,129.03
2022-08-07,2380.95,2325.58,500.0,129.03
2022-08-08,2380.95,2325.58,500.0,129.03
2022-08-09,2380.95,2325.58,500.0,129.03
2022-08-10,2380.95,2325.58,500.0,129.03
2022-08-11,2380.95,2325.58,500.0,129.03
2022-08-12,2380.95,2325.58,500.0,129.03
2022-08-13,2380.95,2325.58,500.0,129.03
2022-08-14,2380.95,2325.58,500.0,129.03
2022-08-15,2380.95,2325.58,500.0,129.03
2022-08-16,2380.95,2325.58,500.0,129.03
2022-08-17,2380.95,2325.58,500.0,129.03
2022-08-18,2380.95,2325.58,500.0,129.03
2022-08-19,2380.95,2325.58,500.0,129.03
2022-08-20,2380.95,2325.58,500.0,129.03
2022-08-21,2380.95,2325.58,500.0,129.03
2022-08-22,2380.95,2325.58,500.0,129.03
2022-08-23,2380.95,2325.58,500.0,129.03
2022-08-24,2380.95,2325.58,500.0,129.03
2022-08-25,2380.95,2325.58,500.0,129.03
2022-08-26,2380.95,2325.58,500.0,129.03
2022-08-27,2380.95,2325.58,500.0,129.03
2022-08-28,2380.95,2325.58,500.0,129.03
2022-08-29,2380.95,2325.58,500.0,129.03
2022-08-30,2380.95,2325.58,500.0,129.03
2022-08-31,2380.95,2325.58,500.0,129.03
2022-09-01,2325.58,2325.58,485.44,126.74
2022-09-02,2325.58,2325.58,485.44,126.74
2022-09-03,2325.58,2325.58,485.44,126.74
2022-09-04,2325.58,2325.58,485.44,126.74
2022-09-05,2325.58,2325.58,485.44,126.74
2022-09-06,2325.58,2325.58,485.44,126.74
2022-09-07,2325.58,2325.58,485.44,126.74
2022-09-08,2325.58,2325.58,485.44,126.74
2022-09-09,2325.58,2325.58,485.44,126.74
2022-09-10,2325.58,2325.58,485.44,126.74
2022-09-11,2325.58,2325.58,485.44,126.74
2022-09-12,2325.58,2325.58,485.44,126.74
2022-09-13,2325.58,2325.58,485.44,126.74
2022-09-14,2325.58,2325.58,485.44,126.74
2022-09-15,2325.58,2325.58,485.44,126.74
2022-09-16,2325.58,2325.58,485.44,126.74
2022-09-17,2325.58,2325.58,485.44,126.74
2022-09-18,2325.58,2325.58,485.44,126.74
2022-09-19,2325.58,2325.58,485.44,126.74
2022-09-20,2325.58,2325.58,485.44,126.74
2022-09-21,2325.58,2325.58,485.44,126.74
2022-09-22,2325.58,2325.58,485.44,126.74
2022-09-23,2325.58,2325.58,485.44,126.74
2022-09-24,2325.58,2325.58,485.44,126.74
2022-09-25,2325.58,2325.58,485.44,126.74
2022-09-26,2325.58,2325.58,485.44,126.74
2022-09-27,2325.58,2325.58,485.44,126.74
2022-09-28,2325.58,2325.58,485.44,126.74
2022-09-29,2325.58,2325.58,485.44,126.74
2022-09-30,2325.58,2325.58,485.44,126.74
2022-10-01,2272.73,2325.58,478.47,125.63
2022-10-02,2272.73,2325.58,478.47,125.63
2022-10-03,2272.73,2325.58,478.47,125.63
2022-10-04,2272.73,2325.58,478.47,125.63
2022-10-05,2272.73,2325.58,478.47,125.63
2022-10-06,2272.73,2325.58,478.47,125.63
2022-10-07,2272.73,2325.58,478.47,125.63
2022-10-08,2272.73,2325.58,478.47,125.63
2022-10-09,2272.73,2325.58,478.47,125.63
2022-10-10,2272.73,2325.58,478.47,125.63
2022-10-11,2272.73,2325.58,478.47,125.63
2022-10-12,2272.73,2325.58,478.47,125.63
2022-10-13,2272.73,2325.58,478.47,125.63
2022-10-14,2272.73,2325.58,478.47,125.63
2022-10-15,2272.73,2325.58,478.47,125.63
2022-10-16,2272.73,2325.58,478.47,125.63
2022-10-17,2272.73,2325.58,478.47,125.63
2022-10-18,2272.73,2325.58,478.47,125.63
2022-10-19,2272.73,2325.58,478.47,125.63
2022-10-20,2272.73,2325.58,478.47,125.63
2022-10-21,2272.73,2325.58,478.47,125.63
2022-10-22,2272.73,2325.58,478.47,125.63
2022-10-23,2272.73,2325.58,478.47,125.63
2022-10-24,2272.73,2325.58,478.47,125.63
2022-10-25,2272.73,2325.58,478.47,125.63
2022-10-26,2272.73,2325.58,478.47,125.63
2022-10-27,2272.73,2325.58,478.47,125.63
2022-10-28,2272.73,2325.58,478.47,125.63
2022-10-29,2272.73,2325.58,478.47,125.63
2022-10-30,2272.73,2325.58,478.47,125.63
2022-10-31,2272.73,2325.58,478.47,125.63
2022-11-01,2380.95,2325.58,507.61,125.31
2022-11-02,2380.95,2325.58,507.61,125.31
2022-11-03,2380.95,2325.58,507.61,125.31
2022-11-04,2380.95,2325.58,507.61,125.31
2022-11-05,2380.95,2325.58,507.61,125.31
2022-11-06,2380.95,2325.58,507.61,125.31
2022-11-07,2380.95,2325.58,507.61,125.31
2022-11-08,2380.95,2325.58,507.61,125.31
2022-11-09,2380.95,2325.58,507.61,125.31
2022-11-10,2380.95,2325.58,507.61,125.31
2022-11-11,2380.95,2325.58,507.61,125.31
2022-11-12,2380.95,2325.58,507.61,125.31
2022-11-13,2380.95,2325.58,507.61,125.31
2022-11-14,2380.95,2325.58,507.61,125.31
2022-11-15,2380.95,2325.58,507.61,125.31
2022-11-16,2380.95,2325.58,507.61,125.31
2022-11-17,2380.95,2325.58,507.61,125.31
2022-11-18,2380.95,2325.58,507.61,125.31
2022-11-19,2380.95,2325.58,507.61,125.31
2022-11-20,2380.95,2325.58,507.61,125.31
2022-11-21,2380.95,2325.58,507.61,125.31
2022-11-22,2380.95,2325.58,507.61,125.31
2022-11-23,2380.95,2325.58,507.61,125.31
2022-11-24,2380.95,2325.58,507.61,125.31
2022-11-25,2380.95,2325.58,507.61,125.31
2022-11-26,2380.95,2325.58,507.61,125.31
2022-11-27,2380.95,2325.58,507.61,125.31
2022-11-28,2380.95,2325.58,507.61,125.31
2022-11-29,2380.95,2325.58,507.61,125.31
2022-11-30,2380.95,2325.58,507.61,125.31
2022-12-01,2439.02,2325.58,526.32,125.0
2022-12-02,2439.02,2325.58,526.32,125.0
2022-12-03,2439.02,2325.58,526.32,125.0
2022-12-04,2439.02,2325.58,526.32,125.0
2022-12-05,2439.02,2325.58,526.32,125.0
2022-12-06,2439.02,2325.58,526.32,125.0
2022-12-07,2439.02,2325.58,526.32,125.0
2022-12-08,2439.02,2325.58,526.32,125.0
2022-12-09,2439.02,2325.58,526.32,125.0
2022-12-10,2439.02,2325.58,526.32,125.0
2022-12-11,2439.02,2325.58,526.32,125.0
2022-12-12,2439.02,2325.58,526.32,125.0
2022-12-13,2439.02,2325.58,526.32,125.0
2022-12-14,2439.02,2325.58,526.32,125.0
2022-12-15,2439.02,2325.58,526.32,125.0
2022-12-16,2439.02,2325.58,526.32,125.0
2022-12-17,2439.02,2325.58,526.32,125.0
2022-12-18,2439.02,2325.58,526.32,125.0
2022-12-19,2439.02,2325.58,526.32,125.0
2022-12-20,2439.02,2325.58,526.32,125.0
2022-12-21,2439.02,2325.58,526.32,125.0
2022-12-22,2439.02,2325.58,526.32,125.0
2022-12-23,2439.02,2325.58,526.32,125.0
2022-12-24,2439.02,2325.58,526.32,125.0
2022-12-25,2439.02,2325.58,526.32,125.0
2022-12-26,2439.02,2325.58,526.32,125.0
2022-12-27,2439.02,2325.58,526.32,125.0
2022-12-28,2439.02,2325.58,526.32,125.0
2022-12-29,2439.02,2325.58,526.32,125.0
2022-12-30,2439.02,2325.58,526.32,125.0
2022-12-31,2439.02,2325.58,526.32,125.0
2023-01-01,2500.0,2325.58,534.76,124.22
2023-01-02,2500.0,2325.58,534.76,124.22
2023-01-03,2500.0,2325.58,534.76,124.22
2023-01-04,2500.0,2325.58,534.76,124.22
2023-01-05,2500.0,2325.58,534.76,124.22
2023-01-06,2500.0,2325.58,534.76,124.22
2023-01-07,2500.0,2325.58,534.76,124.22
2023-01-08,2500.0,2325.58,534.76,124.22
2023-01-09,2500.0,2325.58,534.76,124.22
2023-01-10,2500.0,2325.58,534.76,124.22
2023-01-11,2500.0,2325.58,534.76,124.22
2023-01-12,2500.0,2325.58,534.76,124.22
2023-01-13,2500.0,2325.58,534.76,124.22
2023-01-14,2500.0,2325.58,534.76,124.22
2023-01-15,2500.0,2325.58,534.76,124.22
2023-01-16,2500.0,2325.58,534.76,124.22
2023-01-17,2500.0,2325.58,534.76,124.22
2023-01-18,2500.0,2325.58,534.76,124.22
2023-01-19,2500.0,2325.58,534.76,124.22
2023-01-20,2500.0,2325.58,534.76,124.22
2023-01-21,2500.0,2325.58,534.76,124.22
2023-01-22,2500.0,2325.58,534.76,124.22
2023-01-23,2500.0,2325.58,534.76,124.22
2023-01-24,2500.0,2325.58,534.76,124.22
2023-01-25,2500.0,2325.58,534.76,124.22
2023-01-26,2500.0,2325.58,534.76,124.22
2023-01-27,2500.0,2325.58,534.76,124.22
2023-01-28,2500.0,2325.58,534.76,124.22
2023-01-29,2500.0,2325.58,534.76,124.22
2023-01-30,2500.0,2325.58,534.76,124.22
2023-01-31,2500.0,2325.58,534.76,124.22
2023-02-01,2500.0,2325.58,529.1,124.22
2023-02-02,2500.0,2325.58,529.1,124.22
2023-02-03,2500.0,2325.58,529.1,124.22
2023-02-04,2500.0,2325.58,529.1,124.22
2023-02-05,2500.0,2325.58,529.1,124.22
2023-02-06,2500.0,2325.58,529.1,124.22
2023-02-07,2500.0,2325.58,529.1,124.22
2023-02-08,2500.0,2325.58,529.1,124.22
2023-02-09,2500.0,2325.58,529.1,124.22
2023-02-10,2500.0,2325.58,529.1,124.22
2023-02-11,2500.0,2325.58,529.1,124.22
2023-02-12,2500.0,2325.58,529.1,124.22
2023-02-13,2500.0,2325.58,529.1,124.22
2023-02-14,2500.0,2325.58,529.1,124.22
2023-02-15,2500.0,2325.58,529.1,124.22
2023-02-16,2500.0,2325.58,529.1,124.22
2023-02-17,2500.0,2325.58,529.1,124.22
2023-02-18,2500.0,2325.58,529.1,124.22
2023-02-19,2500.0,2325.58,529.1,124.22
2023-02-20,2500.0,2325.58,529.1,124.22
2023-02-21,2500.0,2325.58,529.1,124.22
2023-02-22,2500.0,2325.58,529.1,124.22
2023-02-23,2500.0,2325.58,529.1,124.22
2023-02-24,2500.0,2325.58,529.1,124.22
2023-02-25,2500.0,2325.58,529.1,124.22
2023-02-26,2500.0,2325.58,529.1,124.22
2023-02-27,2500.0,2325.58,529.1,124.22
2023-02-28,2500.0,2325.58,529.1,124.22
2023-03-01,2500.0,2325.58,534.76,123.0
2023-03-02,2500.0,2325.58,534.76,123.0
2023-03-03,2500.0,2325.58,534.76,123.0
2023-03-04,2500.0,2325.58,534.76,123.0
2023-03-05,2500.0,2325.58,534.76,123.0
2023-03-06,2500.0,2325.58,534.76,123.0
2023-03-07,2500.0,2325.58,534.76,123.0
2023-03-08,2500.0,2325.58,534.76,123.0
2023-03-09,2500.0,2325.58,534.76,123.0
2023-03-10,2500.0,2325.58,534.76,123.0
2023-03-11,2500.0,2325.58,534.76,123.0
2023-03-12,2500.0,2325.58,534.76,123.0
2023-03-13,2500.0,2325.58,534.76,123.0
2023-03-14,2500.0,2325.58,534.76,123.0
2023-03-15,2500.0,2325.58,534.76,123.0
2023-03-16,2500.0,2325.58,534.76,123.0
2023-03-17,2500.0,2325.58,534.76,123.0
2023-03-18,2500.0,2325.58,534.76,123.0
2023-03-19,2500.0,2325.58,534.76,123.0
2023-03-20,2500.0,2325.58,534.76,123.0
2023-03-21,2500.0,2325.58,534.76,123.0
2023-03-22,2500.0,2325.58,534.76,123.0
2023-03-23,2500.0,2325.58,534.76,123.0
2023-03-24,2500.0,2325.58,534.76,123.0
2023-03-25,2500.0,2325.58,534.76,123.0
2023-03-26,2500.0,2325.58,534.76,123.0
2023-03-27,2500.0,2325.58,534.76,123.0
2023-03-28,2500.0,2325.58,534.76,123.0
2023-03-29,2500.0,2325.58,534.76,123.0
2023-03-30,2500.0,2325.58,534.76,123.0
2023-03-31,2500.0,2325.58,534.76,123.0
2023-04-01,2564.1,2325.58,555.56,121.21
2023-04-02,2564.1,2325.58,555.56,121.21
2023-04-03,2564.1,2325.58,555.56,121.21
2023-04-04,2564.1,2325.58,555.56,121.21
2023-04-05,2564.1,2325.58,555.56,121.21
2023-04-06,2564.1,2325.58,555.56,121.21
2023-04-07,2564.1,2325.58,555.56,121.21
2023-04-08,2564.1,2325.58,555.56,121.21
2023-04-09,2564.1,2325.58,555.56,121.21
2023-04-10,2564.1,2325.58,555.56,121.21
2023-04-11,2564.1,2325.58,555.56,121.21
2023-04-12,2564.1,2325.58,555.56,121.21
2023-04-13,2564.1,2325.58,555.56,121.21
2023-04-14,2564.1,2325.58,555.56,121.21
2023-04-15,2564.1,2325.58,555.56,121.21
2023-04-16,2564.1,2325.58,555.56,121.21
2023-04-17,2564.1,2325.58,555.56,121.21
2023-04-18,2564.1,2325.58,555.56,121.21
2023-04-19,2564.1,2325.58,555.56,121.21
2023-04-20,2564.1,2325.58,555.56,121.21
2023-04-21,2564.1,2325.58,555.56,121.21
2023-04-22,2564.1,2325.58,555.56,121.21
2023-04-23,2564.1,2325.58,555.56,121.21
2023-04-24,2564.1,2325.58,555.56,121.21
2023-04-25,2564.1,2325.58,555.56,121.21
2023-04-26,2564.1,2325.58,555.56,121.21
2023-04-27,2564.1,2325.58,555.56,121.21
2023-04-28,2564.1,2325.58,555.56,121.21
2023-04-29,2564.1,2325.58,555.56,121.21
2023-04-30,2564.1,2325.58,555.56,121.21
2023-05-01,2564.1,2325.58,564.97,119.33
2023-05-02,2564.1,2325.58,564.97,119.33
2023-05-03,2564.1,2325.58,564.97,119.33
2023-05-04,2564.1,2325.58,564.97,119.33
2023-05-05,2564.1,2325.58,564.97,119.33
2023-05-06,2564.1,2325.58,564.97,119.33
2023-05-07,2564.1,2325.58,564.97,119.33
2023-05-08,2564.1,2325.58,564.97,119.33
2023-05-09,2564.1,2325.58,564.97,119.33
2023-05-10,2564.1,2325.58,564.97,119.33
2023-05-11,2564.1,2325.58,564.97,119.33
2023-05-12,2564.1,2325.58,564.97,119.33
2023-05-13,2564.1,2325.58,564.97,119.33
2023-05-14,2564.1,2325.58,564.97,119.33
2023-05-15,2564.1,2325.58,564.97,119.33
2023-05-16,2564.1,2325.58,564.97,119.33
2023-05-17,2564.1,2325.58,564.97,119.33
2023-05-18,2564.1,2325.58,564.97,119.33
2023-05-19,2564.1,2325.58,564.97,119.33
2023-05-20,2564.1,2325.58,564.97,119.33
2023-05-21,2564.1,2325.58,564.97,119.33
2023-05-22,2564.1,2325.58,564.97,119.33
2023-05-23,2564.1,2325.58,564.97,119.33
2023-05-24,2564.1,2325.58,564.97,119.33
2023-05-25,2564.1,2325.58,564.97,119.33
2023-05-26,2564.1,2325.58,564.97,119.33
2023-05-27,2564.1,2325.58,564.97,119.33
2023-05-28,2564.1,2325.58,564.97,119.33
2023-05-29,2564.1,2325.58,564.97,119.33
2023-05-30,2564.1,2325.58,564.97,119.33
2023-05-31,2564.1,2325.58,564.97,119.33
2023-06-01,2564.1,2380.95,581.4,100.7
2023-06-02,2564.1,2380.95,581.4,100.7
2023-06-03,2564.1,2380.95,581.4,100.7
2023-06-04,2564.1,2380.95,581.4,100.7
2023-06-05,2564.1,2380.95,581.4,100.7
2023-06-06,2564.1,2380.95,581.4,100.7
2023-06-07,2564.1,2380.95,581.4,100.7
2023-06-08,2564.1,2380.95,581.4,100.7
